ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.History19AdminRooms	history19adminrooms	1590494893502	 	3.3.1
REQUEST	433		jquery-ui.min.js	1590494934342	1590494934360	OK	 
REQUEST	308		LoginAd	1590494934363	1590494934364	OK	 
REQUEST	433		favicon.png	1590494934326	1590494934366	OK	 
REQUEST	428		spring-pivotal-logo.png	1590494934326	1590494934366	OK	 
REQUEST	428		pets.png	1590494934326	1590494934369	OK	 
REQUEST	433		petclinic.css	1590494934326	1590494934372	OK	 
REQUEST	428		favicon.png	1590494934326	1590494934374	OK	 
REQUEST	325		signin.css	1590494934247	1590494934375	OK	 
REQUEST	325		bootstrap.min.css	1590494934247	1590494934378	OK	 
REQUEST	433		spring-pivotal-logo.png	1590494934326	1590494934380	OK	 
REQUEST	433		pets.png	1590494934326	1590494934383	OK	 
REQUEST	428		petclinic.css	1590494934326	1590494934385	OK	 
REQUEST	135		Rooms	1590494934369	1590494934393	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	329		bootstrap.min.css	1590494934323	1590494934416	OK	 
REQUEST	330		bootstrap.min.css	1590494934322	1590494934417	OK	 
REQUEST	321		signin.css	1590494934324	1590494934418	OK	 
REQUEST	330		signin.css	1590494934322	1590494934418	OK	 
REQUEST	326		bootstrap.min.css	1590494934322	1590494934420	OK	 
REQUEST	326		signin.css	1590494934322	1590494934421	OK	 
REQUEST	321		bootstrap.min.css	1590494934325	1590494934435	OK	 
REQUEST	329		signin.css	1590494934323	1590494934439	OK	 
REQUEST	308		bootstrap.min.css	1590494934365	1590494934455	OK	 
REQUEST	308		signin.css	1590494934365	1590494934456	OK	 
REQUEST	318		LoginAd	1590494934459	1590494934460	OK	 
USER	AccessRoom	429	START	1590494934490	1590494934490
REQUEST	429		Home	1590494934491	1590494934495	OK	 
REQUEST	429		jquery-ui.min.css	1590494934496	1590494934505	OK	 
REQUEST	429		jquery-ui.theme.min.css	1590494934496	1590494934510	OK	 
REQUEST	429		jquery.min.js	1590494934505	1590494934516	OK	 
REQUEST	429		jquery-ui.min.js	1590494934510	1590494934521	OK	 
REQUEST	429		bootstrap.min.js	1590494934516	1590494934525	OK	 
USER	Sitter	434	START	1590494934526	1590494934526
REQUEST	434		Home	1590494934526	1590494934531	OK	 
REQUEST	434		jquery-ui.theme.min.css	1590494934532	1590494934541	OK	 
REQUEST	434		jquery-ui.min.css	1590494934531	1590494934542	OK	 
REQUEST	434		jquery.min.js	1590494934541	1590494934549	OK	 
REQUEST	434		jquery-ui.min.js	1590494934542	1590494934553	OK	 
REQUEST	434		bootstrap.min.js	1590494934549	1590494934554	OK	 
REQUEST	429		favicon.png	1590494934495	1590494934557	OK	 
REQUEST	434		favicon.png	1590494934531	1590494934557	OK	 
REQUEST	434		petclinic.css	1590494934531	1590494934561	OK	 
REQUEST	429		spring-pivotal-logo.png	1590494934496	1590494934563	OK	 
REQUEST	429		pets.png	1590494934496	1590494934565	OK	 
REQUEST	429		petclinic.css	1590494934495	1590494934567	OK	 
REQUEST	434		spring-pivotal-logo.png	1590494934532	1590494934570	OK	 
REQUEST	434		pets.png	1590494934532	1590494934573	OK	 
REQUEST	318		bootstrap.min.css	1590494934461	1590494934576	OK	 
REQUEST	318		signin.css	1590494934460	1590494934576	OK	 
REQUEST	133		Rooms	1590494934590	1590494934602	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	150		Rooms	1590494934621	1590494934633	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	151		Rooms	1590494934644	1590494934661	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	145		Rooms	1590494934649	1590494934674	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	146		Rooms	1590494934647	1590494934683	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
USER	AccessRoom	430	START	1590494934690	1590494934690
REQUEST	430		Home	1590494934691	1590494934694	OK	 
REQUEST	138		Rooms	1590494934659	1590494934704	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	430		jquery-ui.theme.min.css	1590494934695	1590494934707	OK	 
REQUEST	430		jquery-ui.min.css	1590494934695	1590494934710	OK	 
REQUEST	137		Rooms	1590494934675	1590494934711	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	430		jquery.min.js	1590494934708	1590494934716	OK	 
REQUEST	143		Rooms	1590494934647	1590494934719	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	147		Rooms	1590494934675	1590494934721	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	430		jquery-ui.min.js	1590494934710	1590494934721	OK	 
USER	Sitter	435	START	1590494934724	1590494934724
REQUEST	430		bootstrap.min.js	1590494934716	1590494934727	OK	 
REQUEST	430		spring-pivotal-logo.png	1590494934696	1590494934729	OK	 
REQUEST	435		Home	1590494934724	1590494934729	OK	 
REQUEST	152		Rooms	1590494934675	1590494934735	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	435		spring-pivotal-logo.png	1590494934730	1590494934739	OK	 
REQUEST	435		jquery-ui.min.css	1590494934730	1590494934740	OK	 
REQUEST	435		pets.png	1590494934730	1590494934742	OK	 
REQUEST	430		pets.png	1590494934695	1590494934743	OK	 
REQUEST	435		jquery-ui.theme.min.css	1590494934730	1590494934744	OK	 
REQUEST	435		bootstrap.min.js	1590494934742	1590494934749	OK	 
REQUEST	435		jquery.min.js	1590494934739	1590494934749	OK	 
REQUEST	435		favicon.png	1590494934729	1590494934752	OK	 
REQUEST	430		favicon.png	1590494934695	1590494934753	OK	 
REQUEST	435		jquery-ui.min.js	1590494934741	1590494934754	OK	 
REQUEST	430		petclinic.css	1590494934695	1590494934756	OK	 
REQUEST	435		petclinic.css	1590494934729	1590494934759	OK	 
REQUEST	319		LoginAd	1590494934806	1590494934808	OK	 
USER	Sitter	436	START	1590494934922	1590494934922
USER	AccessRoom	431	START	1590494934922	1590494934922
REQUEST	436		Home	1590494934922	1590494934927	OK	 
REQUEST	431		Home	1590494934922	1590494934927	OK	 
REQUEST	431		jquery-ui.min.css	1590494934927	1590494934940	OK	 
REQUEST	431		jquery-ui.theme.min.css	1590494934928	1590494934942	OK	 
REQUEST	436		jquery-ui.theme.min.css	1590494934928	1590494934945	OK	 
REQUEST	319		signin.css	1590494934809	1590494934946	OK	 
REQUEST	431		jquery.min.js	1590494934940	1590494934951	OK	 
REQUEST	436		jquery-ui.min.css	1590494934927	1590494934953	OK	 
REQUEST	436		jquery.min.js	1590494934945	1590494934959	OK	 
REQUEST	431		jquery-ui.min.js	1590494934942	1590494934959	OK	 
REQUEST	431		bootstrap.min.js	1590494934951	1590494934962	OK	 
REQUEST	436		bootstrap.min.js	1590494934959	1590494934964	OK	 
REQUEST	431		spring-pivotal-logo.png	1590494934928	1590494934967	OK	 
REQUEST	436		spring-pivotal-logo.png	1590494934928	1590494934969	OK	 
REQUEST	436		jquery-ui.min.js	1590494934954	1590494934969	OK	 
REQUEST	436		favicon.png	1590494934927	1590494934970	OK	 
REQUEST	431		pets.png	1590494934928	1590494934971	OK	 
REQUEST	436		petclinic.css	1590494934927	1590494934973	OK	 
REQUEST	436		pets.png	1590494934928	1590494934974	OK	 
REQUEST	431		favicon.png	1590494934927	1590494934976	OK	 
REQUEST	431		petclinic.css	1590494934927	1590494934978	OK	 
REQUEST	3		Room1	1590494934991	1590494935009	OK	 
REQUEST	2		Room1	1590494935027	1590494935039	OK	 
USER	AccessRoom	437	START	1590494935076	1590494935076
USER	Sitter	443	START	1590494935076	1590494935076
REQUEST	443		Home	1590494935076	1590494935080	OK	 
REQUEST	437		Home	1590494935076	1590494935080	OK	 
REQUEST	443		jquery-ui.theme.min.css	1590494935082	1590494935096	OK	 
REQUEST	443		favicon.png	1590494935082	1590494935098	OK	 
REQUEST	437		favicon.png	1590494935081	1590494935098	OK	 
REQUEST	437		jquery-ui.theme.min.css	1590494935082	1590494935100	OK	 
REQUEST	443		jquery.min.js	1590494935096	1590494935104	OK	 
REQUEST	437		jquery.min.js	1590494935098	1590494935108	OK	 
REQUEST	443		jquery-ui.min.js	1590494935098	1590494935111	OK	 
REQUEST	443		bootstrap.min.js	1590494935104	1590494935114	OK	 
REQUEST	437		bootstrap.min.js	1590494935108	1590494935116	OK	 
REQUEST	437		jquery-ui.min.js	1590494935100	1590494935118	OK	 
REQUEST	443		spring-pivotal-logo.png	1590494935082	1590494935120	OK	 
REQUEST	443		jquery-ui.min.css	1590494935082	1590494935120	OK	 
REQUEST	437		jquery-ui.min.css	1590494935082	1590494935122	OK	 
REQUEST	437		spring-pivotal-logo.png	1590494935083	1590494935124	OK	 
REQUEST	437		petclinic.css	1590494935082	1590494935125	OK	 
REQUEST	437		pets.png	1590494935082	1590494935126	OK	 
REQUEST	443		pets.png	1590494935082	1590494935128	OK	 
REQUEST	443		petclinic.css	1590494935082	1590494935129	OK	 
REQUEST	319		bootstrap.min.css	1590494934809	1590494935155	OK	 
REQUEST	13		room3	1590494935197	1590494935230	OK	 
REQUEST	5		Room1	1590494935208	1590494935246	OK	 
USER	Sitter	444	START	1590494935259	1590494935259
REQUEST	4		Room1	1590494935208	1590494935264	OK	 
USER	AccessRoom	438	START	1590494935245	1590494935245
REQUEST	158		Rooms	1590494935245	1590494935280	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	444		Home	1590494935260	1590494935284	OK	 
REQUEST	438		Home	1590494935273	1590494935284	OK	 
REQUEST	438		jquery-ui.min.css	1590494935285	1590494935307	OK	 
REQUEST	438		jquery-ui.theme.min.css	1590494935285	1590494935311	OK	 
REQUEST	444		jquery-ui.theme.min.css	1590494935286	1590494935314	OK	 
REQUEST	444		jquery-ui.min.css	1590494935285	1590494935318	OK	 
REQUEST	444		jquery.min.js	1590494935314	1590494935324	OK	 
REQUEST	444		jquery-ui.min.js	1590494935318	1590494935329	OK	 
REQUEST	163		Rooms	1590494935262	1590494935331	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	444		bootstrap.min.js	1590494935324	1590494935333	OK	 
REQUEST	153		Rooms	1590494935260	1590494935338	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	162		Rooms	1590494935260	1590494935352	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	17		room3	1590494935334	1590494935353	OK	 
REQUEST	438		jquery.min.js	1590494935307	1590494935365	OK	 
REQUEST	438		jquery-ui.min.js	1590494935311	1590494935369	OK	 
REQUEST	438		bootstrap.min.js	1590494935365	1590494935371	OK	 
REQUEST	139		Rooms	1590494935262	1590494935382	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	333		LoginAd	1590494935409	1590494935411	OK	 
REQUEST	1		Room1	1590494935391	1590494935412	OK	 
REQUEST	338		LoginAd	1590494935415	1590494935420	OK	 
REQUEST	336		LoginAd	1590494935415	1590494935420	OK	 
REQUEST	312		LoginAd	1590494935416	1590494935422	OK	 
REQUEST	444		favicon.png	1590494935285	1590494935424	OK	 
REQUEST	337		LoginAd	1590494935423	1590494935425	OK	 
REQUEST	335		LoginAd	1590494935426	1590494935428	OK	 
REQUEST	331		LoginAd	1590494935426	1590494935428	OK	 
USER	AccessRoom	439	START	1590494935432	1590494935432
REQUEST	313		LoginAd	1590494935432	1590494935437	OK	 
REQUEST	332		LoginAd	1590494935432	1590494935440	OK	 
REQUEST	439		Home	1590494935433	1590494935442	OK	 
REQUEST	323		LoginAd	1590494935432	1590494935446	OK	 
REQUEST	161		Rooms	1590494935378	1590494935450	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	154		Rooms	1590494935375	1590494935467	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	439		jquery-ui.min.css	1590494935443	1590494935470	OK	 
REQUEST	149		Rooms	1590494935344	1590494935488	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	333		bootstrap.min.css	1590494935413	1590494935491	OK	 
REQUEST	336		bootstrap.min.css	1590494935421	1590494935493	OK	 
USER	Sitter	445	START	1590494935489	1590494935489
REQUEST	439		jquery.min.js	1590494935470	1590494935499	OK	 
REQUEST	338		bootstrap.min.css	1590494935421	1590494935501	OK	 
REQUEST	445		Home	1590494935492	1590494935502	OK	 
REQUEST	338		signin.css	1590494935420	1590494935502	OK	 
REQUEST	337		bootstrap.min.css	1590494935426	1590494935502	OK	 
REQUEST	312		bootstrap.min.css	1590494935423	1590494935503	OK	 
REQUEST	333		signin.css	1590494935412	1590494935509	OK	 
REQUEST	331		bootstrap.min.css	1590494935429	1590494935509	OK	 
REQUEST	335		bootstrap.min.css	1590494935429	1590494935511	OK	 
REQUEST	336		signin.css	1590494935420	1590494935511	OK	 
REQUEST	312		signin.css	1590494935423	1590494935514	OK	 
REQUEST	313		bootstrap.min.css	1590494935439	1590494935515	OK	 
REQUEST	335		signin.css	1590494935429	1590494935517	OK	 
REQUEST	332		bootstrap.min.css	1590494935441	1590494935518	OK	 
REQUEST	439		jquery-ui.min.js	1590494935499	1590494935520	OK	 
REQUEST	331		signin.css	1590494935429	1590494935524	OK	 
REQUEST	337		signin.css	1590494935425	1590494935524	OK	 
REQUEST	313		signin.css	1590494935438	1590494935528	OK	 
REQUEST	323		bootstrap.min.css	1590494935447	1590494935528	OK	 
REQUEST	159		Rooms	1590494935340	1590494935533	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	332		signin.css	1590494935440	1590494935538	OK	 
REQUEST	445		jquery-ui.min.css	1590494935503	1590494935540	OK	 
REQUEST	445		jquery-ui.theme.min.css	1590494935503	1590494935545	OK	 
REQUEST	439		bootstrap.min.js	1590494935520	1590494935548	OK	 
REQUEST	156		Rooms	1590494935388	1590494935548	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	323		signin.css	1590494935446	1590494935554	OK	 
REQUEST	445		jquery-ui.min.js	1590494935545	1590494935556	OK	 
REQUEST	445		jquery.min.js	1590494935540	1590494935559	OK	 
REQUEST	164		Rooms	1590494935348	1590494935561	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	445		bootstrap.min.js	1590494935556	1590494935569	OK	 
REQUEST	157		Rooms	1590494935355	1590494935573	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
USER	AccessRoom	440	START	1590494935576	1590494935576
USER	Sitter	446	START	1590494935581	1590494935581
REQUEST	440		Home	1590494935577	1590494935587	OK	 
REQUEST	446		Home	1590494935582	1590494935595	OK	 
REQUEST	440		jquery-ui.theme.min.css	1590494935589	1590494935611	OK	 
REQUEST	446		jquery-ui.min.css	1590494935596	1590494935614	OK	 
REQUEST	440		jquery.min.js	1590494935611	1590494935620	OK	 
REQUEST	440		jquery-ui.min.css	1590494935589	1590494935620	OK	 
REQUEST	446		jquery-ui.theme.min.css	1590494935596	1590494935622	OK	 
REQUEST	446		jquery.min.js	1590494935614	1590494935624	OK	 
REQUEST	446		bootstrap.min.js	1590494935624	1590494935629	OK	 
REQUEST	446		jquery-ui.min.js	1590494935622	1590494935633	OK	 
REQUEST	165		Rooms	1590494935567	1590494935637	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	440		bootstrap.min.js	1590494935620	1590494935639	OK	 
REQUEST	324		LoginAd	1590494935640	1590494935643	OK	 
REQUEST	334		LoginAd	1590494935640	1590494935646	OK	 
REQUEST	155		Rooms	1590494935385	1590494935648	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	446		petclinic.css	1590494935595	1590494935651	OK	 
REQUEST	444		spring-pivotal-logo.png	1590494935286	1590494935654	OK	 
REQUEST	444		petclinic.css	1590494935285	1590494935657	OK	 
REQUEST	444		pets.png	1590494935286	1590494935660	OK	 
REQUEST	440		jquery-ui.min.js	1590494935620	1590494935663	OK	 
REQUEST	19		room3	1590494935403	1590494935673	OK	 
REQUEST	6		Room1	1590494935576	1590494935679	OK	 
REQUEST	7		Room1	1590494935535	1590494935683	OK	 
REQUEST	166		Rooms	1590494935563	1590494935688	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	160		Rooms	1590494935565	1590494935693	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	439		jquery-ui.theme.min.css	1590494935443	1590494935697	OK	 
REQUEST	167		Rooms	1590494935641	1590494935703	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	173		Rooms	1590494935642	1590494935706	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	339		LoginAd	1590494935709	1590494935711	OK	 
REQUEST	315		LoginAd	1590494935713	1590494935715	OK	 
REQUEST	345		LoginAd	1590494935718	1590494935719	OK	 
REQUEST	328		LoginAd	1590494935722	1590494935724	OK	 
REQUEST	322		LoginAd	1590494935726	1590494935728	OK	 
REQUEST	168		Rooms	1590494935709	1590494935737	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	324		bootstrap.min.css	1590494935644	1590494935742	OK	 
REQUEST	440		petclinic.css	1590494935588	1590494935746	OK	 
REQUEST	445		petclinic.css	1590494935503	1590494935750	OK	 
REQUEST	439		petclinic.css	1590494935442	1590494935754	OK	 
REQUEST	438		petclinic.css	1590494935285	1590494935755	OK	 
REQUEST	440		spring-pivotal-logo.png	1590494935589	1590494935757	OK	 
REQUEST	446		spring-pivotal-logo.png	1590494935597	1590494935757	OK	 
REQUEST	445		spring-pivotal-logo.png	1590494935504	1590494935759	OK	 
REQUEST	334		bootstrap.min.css	1590494935647	1590494935761	OK	 
REQUEST	324		signin.css	1590494935644	1590494935762	OK	 
REQUEST	439		spring-pivotal-logo.png	1590494935443	1590494935763	OK	 
REQUEST	438		spring-pivotal-logo.png	1590494935286	1590494935766	OK	 
REQUEST	15		room3	1590494935571	1590494935781	OK	 
REQUEST	334		signin.css	1590494935646	1590494935784	OK	 
REQUEST	439		favicon.png	1590494935442	1590494935787	OK	 
REQUEST	445		pets.png	1590494935504	1590494935791	OK	 
USER	AccessRoom	441	START	1590494935793	1590494935793
REQUEST	441		Home	1590494935793	1590494935798	OK	 
REQUEST	345		bootstrap.min.css	1590494935720	1590494935804	OK	 
REQUEST	315		bootstrap.min.css	1590494935717	1590494935805	OK	 
REQUEST	441		jquery-ui.theme.min.css	1590494935800	1590494935813	OK	 
REQUEST	441		jquery-ui.min.css	1590494935800	1590494935814	OK	 
REQUEST	339		bootstrap.min.css	1590494935712	1590494935816	OK	 
USER	Sitter	447	START	1590494935815	1590494935815
REQUEST	345		signin.css	1590494935720	1590494935819	OK	 
REQUEST	447		Home	1590494935815	1590494935824	OK	 
REQUEST	328		bootstrap.min.css	1590494935725	1590494935824	OK	 
REQUEST	322		bootstrap.min.css	1590494935729	1590494935824	OK	 
REQUEST	441		jquery.min.js	1590494935814	1590494935829	OK	 
REQUEST	441		jquery-ui.min.js	1590494935814	1590494935831	OK	 
REQUEST	441		bootstrap.min.js	1590494935829	1590494935835	OK	 
REQUEST	447		jquery-ui.min.css	1590494935825	1590494935838	OK	 
REQUEST	315		signin.css	1590494935716	1590494935841	OK	 
REQUEST	339		signin.css	1590494935712	1590494935842	OK	 
REQUEST	322		signin.css	1590494935729	1590494935842	OK	 
REQUEST	447		jquery.min.js	1590494935838	1590494935845	OK	 
REQUEST	328		signin.css	1590494935725	1590494935848	OK	 
REQUEST	447		jquery-ui.theme.min.css	1590494935825	1590494935849	OK	 
REQUEST	447		jquery-ui.min.js	1590494935845	1590494935858	OK	 
REQUEST	447		bootstrap.min.js	1590494935849	1590494935859	OK	 
REQUEST	20		room3	1590494935793	1590494935859	OK	 
REQUEST	441		favicon.png	1590494935799	1590494935868	OK	 
REQUEST	441		petclinic.css	1590494935799	1590494935870	OK	 
REQUEST	441		pets.png	1590494935800	1590494935872	OK	 
REQUEST	327		LoginAd	1590494935872	1590494935874	OK	 
REQUEST	441		spring-pivotal-logo.png	1590494935800	1590494935875	OK	 
REQUEST	446		favicon.png	1590494935595	1590494935902	OK	 
REQUEST	440		favicon.png	1590494935588	1590494935902	OK	 
REQUEST	445		favicon.png	1590494935502	1590494935902	OK	 
REQUEST	438		favicon.png	1590494935284	1590494935902	OK	 
REQUEST	440		pets.png	1590494935589	1590494935902	OK	 
REQUEST	438		pets.png	1590494935285	1590494935903	OK	 
REQUEST	446		pets.png	1590494935596	1590494935903	OK	 
REQUEST	340		LoginAd	1590494935873	1590494935875	OK	 
REQUEST	439		pets.png	1590494935443	1590494935904	OK	 
REQUEST	447		favicon.png	1590494935824	1590494935904	OK	 
REQUEST	447		petclinic.css	1590494935824	1590494935904	OK	 
REQUEST	447		spring-pivotal-logo.png	1590494935826	1590494935904	OK	 
REQUEST	447		pets.png	1590494935826	1590494935918	OK	 
USER	AccessRoom	442	START	1590494935924	1590494935924
